DNR_ID,site,date,species,group,value,units,planktonType
62_0057,401,2013-08-05,chydorus,,0.937899965,thou/m3,zooplankton
62_0078,204,2013-08-05,chydorus,,0,thou/m3,zooplankton
62_0012,201,2013-08-05,cyclopoid,,0,thou/m3,zooplankton
62_0013,201,2013-08-05,cyclopoid,,8.364312553,thou/m3,zooplankton
62_0057,401,2013-08-05,cyclopoid,,13.13059951,thou/m3,zooplankton
62_0078,204,2013-08-05,cyclopoid,,8.424645299,thou/m3,zooplankton
62_0012,201,2013-08-05,daphnia,,13.43774804,thou/m3,zooplankton
62_0013,201,2013-08-05,daphnia,,1.782558413,thou/m3,zooplankton
62_0057,401,2013-08-05,daphnia,,3.438966538,thou/m3,zooplankton
62_0078,204,2013-08-05,daphnia,,1.316350828,thou/m3,zooplankton
62_0012,201,2013-08-05,diaphnosoma,,0,thou/m3,zooplankton
62_0013,201,2013-08-05,diaphnosoma,,0.274239756,thou/m3,zooplankton
62_0057,401,2013-08-05,diaphnosoma,,5.940033111,thou/m3,zooplankton
62_0078,204,2013-08-05,diaphnosoma,,0.26327016600000003,thou/m3,zooplankton
62_0012,201,2013-08-05,leptodora,,0,thou/m3,zooplankton
62_0013,201,2013-08-05,leptodora,,0,thou/m3,zooplankton
62_0057,401,2013-08-05,leptodora,,0,thou/m3,zooplankton
62_0078,204,2013-08-05,leptodora,,0,thou/m3,zooplankton
62_0012,201,2013-08-05,nauplii,,181.4095985,thou/m3,zooplankton
62_0013,201,2013-08-05,nauplii,,17.55134437,thou/m3,zooplankton
62_0057,401,2013-08-05,nauplii,,14.06849947,thou/m3,zooplankton
62_0078,204,2013-08-05,nauplii,,17.11256076,thou/m3,zooplankton
62_0012,201,2013-08-05,other,,0,thou/m3,zooplankton
62_0013,201,2013-08-05,other,,0,thou/m3,zooplankton
62_0057,401,2013-08-05,other,,0,thou/m3,zooplankton
62_0078,204,2013-08-05,other,,0,thou/m3,zooplankton
62_0012,201,2013-08-05,rotifers,,2.239624673,thou/m3,zooplankton
62_0013,201,2013-08-05,rotifers,,0,thou/m3,zooplankton
62_0057,401,2013-08-05,rotifers,,0.937899965,thou/m3,zooplankton
62_0078,204,2013-08-05,rotifers,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,anabaena,cyanophyta (blue-green),53.71745152,no/mL,phytoplankton
62_0225,201,2013-08-01,ankistrodesmus,cyanophyta (blue-green),2.685872576,no/mL,phytoplankton
62_0225,201,2013-08-01,aphanizomenon,cyanophyta (blue-green),40.28808864,no/mL,phytoplankton
62_0225,201,2013-08-01,aphanocapsa,cyanophyta (blue-green),4.028808864,no/mL,phytoplankton
62_0225,201,2013-08-01,ceratium,cyanophyta (blue-green),8.057617729,no/mL,phytoplankton
62_0047,201,2013-08-01,chlamydomonas,cyanophyta (blue-green),1834.7494,no/mL,phytoplankton
62_0225,201,2013-08-01,chlamydomonas,cyanophyta (blue-green),24.17285319,no/mL,phytoplankton
62_0047,201,2013-08-01,chloroccum,cyanophyta (blue-green),31.63361034,no/mL,phytoplankton
62_0225,201,2013-08-01,coelastrum,cyanophyta (blue-green),2.685872576,no/mL,phytoplankton
62_0047,201,2013-08-01,euglena,cyanophyta (blue-green),63.26722068,no/mL,phytoplankton
62_0047,201,2013-08-01,mallomonas,chlorophyta (green),31.63361034,no/mL,phytoplankton
62_0225,201,2013-08-01,mallomonas,chlorophyta (green),1.342936288,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0047,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,NaN,NaN,0,no/mL,phytoplankton
62_0225,201,2013-08-01,stephanodiscus,chlorophyta (green),1.342936288,no/mL,phytoplankton
62_0047,201,2013-08-01,tetraedron,chlorophyta (green),31.63361034,no/mL,phytoplankton
62_0047,201,2013-08-01,bosmina,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,bosmina,,23.42007515,thou/m3,zooplankton
62_0047,201,2013-08-01,calanoid,,16.93430492,thou/m3,zooplankton
62_0225,201,2013-08-01,calanoid,,9.982327113,thou/m3,zooplankton
62_0047,201,2013-08-01,ceriodaphnia,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,ceriodaphnia,,17.27710462,thou/m3,zooplankton
62_0047,201,2013-08-01,chydorus,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,chydorus,,0,thou/m3,zooplankton
62_0047,201,2013-08-01,cyclopoid,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,cyclopoid,,10.36626277,thou/m3,zooplankton
62_0047,201,2013-08-01,daphnia,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,daphnia,,5.375099214,thou/m3,zooplankton
62_0047,201,2013-08-01,diaphnosoma,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,diaphnosoma,,17.27710462,thou/m3,zooplankton
62_0047,201,2013-08-01,leptodora,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,leptodora,,0,thou/m3,zooplankton
62_0047,201,2013-08-01,nauplii,,47.87197738,thou/m3,zooplankton
62_0225,201,2013-08-01,nauplii,,25.33975344,thou/m3,zooplankton
62_0047,201,2013-08-01,other,,0,thou/m3,zooplankton
62_0225,201,2013-08-01,other,,0,thou/m3,zooplankton
62_0047,201,2013-08-01,rotifers,,68.0628794,thou/m3,zooplankton
62_0225,201,2013-08-01,rotifers,,28.4112387,thou/m3,zooplankton
62_0039,201,2013-07-31,anabaena,cyanophyta (blue-green),383.9007202,no/mL,phytoplankton
62_0071,201,2013-07-31,anabaena,cyanophyta (blue-green),54.2290463,no/mL,phytoplankton
62_0039,201,2013-07-31,ankistrodesmus,cyanophyta (blue-green),263.9317452,no/mL,phytoplankton
62_0071,201,2013-07-31,ankistrodesmus,cyanophyta (blue-green),216.9161852,no/mL,phytoplankton
62_0039,201,2013-07-31,ceratium,cyanophyta (blue-green),71.98138504,no/mL,phytoplankton
62_0071,201,2013-07-31,coelastrum,cyanophyta (blue-green),54.2290463,no/mL,phytoplankton
62_0071,201,2013-07-31,cryptomonas,cyanophyta (blue-green),216.9161852,no/mL,phytoplankton
62_0039,201,2013-07-31,glenodinium,cyanophyta (blue-green),23.99379501,no/mL,phytoplankton
62_0071,201,2013-07-31,haemetococcus,chlorophyta (green),1952.245667,no/mL,phytoplankton
62_0071,201,2013-07-31,melosira,chlorophyta (green),2765.681361,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0071,201,2013-07-31,NaN,NaN,0,no/mL,phytoplankton
62_0039,201,2013-07-31,oscillatoria,chlorophyta (green),1199.689751,no/mL,phytoplankton
62_0071,201,2013-07-31,oscillatoria,chlorophyta (green),1409.955204,no/mL,phytoplankton
62_0039,201,2013-07-31,phacus,chlorophyta (green),23.99379501,no/mL,phytoplankton
62_0071,201,2013-07-31,scenedesmus,chlorophyta (green),1572.642343,no/mL,phytoplankton
62_0039,201,2013-07-31,bosmina,,2.379601215,thou/m3,zooplankton
62_0071,201,2013-07-31,bosmina,,34.37138273,thou/m3,zooplankton
62_0039,201,2013-07-31,calanoid,,2.670980955,thou/m3,zooplankton
62_0071,201,2013-07-31,calanoid,,12.88926852,thou/m3,zooplankton
62_0039,201,2013-07-31,ceriodaphnia,,0,thou/m3,zooplankton
62_0071,201,2013-07-31,ceriodaphnia,,23.20068334,thou/m3,zooplankton
62_0039,201,2013-07-31,chydorus,,0,thou/m3,zooplankton
62_0071,201,2013-07-31,chydorus,,2.148211421,thou/m3,zooplankton
62_0039,201,2013-07-31,cyclopoid,,1.456898703,thou/m3,zooplankton
62_0071,201,2013-07-31,cyclopoid,,5.585349694,thou/m3,zooplankton
62_0039,201,2013-07-31,daphnia,,2.865234116,thou/m3,zooplankton
62_0071,201,2013-07-31,daphnia,,1.288926852,thou/m3,zooplankton
62_0039,201,2013-07-31,diaphnosoma,,1.505461993,thou/m3,zooplankton
62_0071,201,2013-07-31,diaphnosoma,,5.15570741,thou/m3,zooplankton
62_0039,201,2013-07-31,leptodora,,0,thou/m3,zooplankton
62_0071,201,2013-07-31,leptodora,,0,thou/m3,zooplankton
62_0039,201,2013-07-31,nauplii,,3.787936628,thou/m3,zooplankton
62_0071,201,2013-07-31,nauplii,,16.3264068,thou/m3,zooplankton
62_0039,201,2013-07-31,other,,0,thou/m3,zooplankton
62_0071,201,2013-07-31,other,,0,thou/m3,zooplankton
62_0039,201,2013-07-31,rotifers,,0.437069611,thou/m3,zooplankton
62_0071,201,2013-07-31,rotifers,,0,thou/m3,zooplankton
62_0006,202,2013-07-30,anabaena,cyanophyta (blue-green),285.7768421,no/mL,phytoplankton
62_0007,203,2013-07-30,anabaena,cyanophyta (blue-green),300.8177285,no/mL,phytoplankton
62_0007,203,2013-07-30,ankistrodesmus,cyanophyta (blue-green),401.0903047,no/mL,phytoplankton
62_0007,203,2013-07-30,ceratium,cyanophyta (blue-green),100.2725762,no/mL,phytoplankton
62_0007,203,2013-07-30,chroococcus,cyanophyta (blue-green),7420.170637,no/mL,phytoplankton
62_0006,202,2013-07-30,cryptomonas,cyanophyta (blue-green),2449.515789,no/mL,phytoplankton
62_0006,202,2013-07-30,haemetococcus,chlorophyta (green),775.68,no/mL,phytoplankton
62_0006,202,2013-07-30,melosira,chlorophyta (green),244.9515789,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0006,202,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,NaN,NaN,0,no/mL,phytoplankton
62_0007,203,2013-07-30,oscillatoria,chlorophyta (green),5815.809418,no/mL,phytoplankton
62_0006,202,2013-07-30,pediastrum,chlorophyta (green),40.82526316,no/mL,phytoplankton
62_0006,202,2013-07-30,phacus,chlorophyta (green),122.4757895,no/mL,phytoplankton
62_0006,202,2013-07-30,scenedesmus,chlorophyta (green),40.82526316,no/mL,phytoplankton
62_0006,202,2013-07-30,staurastrum,chlorophyta (green),40.82526316,no/mL,phytoplankton
62_0006,202,2013-07-30,bosmina,,2.285331299,thou/m3,zooplankton
62_0007,203,2013-07-30,bosmina,,0.248872578,thou/m3,zooplankton
62_0006,202,2013-07-30,calanoid,,1.371198779,thou/m3,zooplankton
62_0007,203,2013-07-30,calanoid,,0.580702683,thou/m3,zooplankton
62_0006,202,2013-07-30,ceriodaphnia,,0,thou/m3,zooplankton
62_0007,203,2013-07-30,ceriodaphnia,,0,thou/m3,zooplankton
62_0006,202,2013-07-30,chydorus,,1.713998474,thou/m3,zooplankton
62_0007,203,2013-07-30,chydorus,,0,thou/m3,zooplankton
62_0006,202,2013-07-30,cyclopoid,,0,thou/m3,zooplankton
62_0007,203,2013-07-30,cyclopoid,,1.382625436,thou/m3,zooplankton
62_0006,202,2013-07-30,daphnia,,0,thou/m3,zooplankton
62_0007,203,2013-07-30,daphnia,,0,thou/m3,zooplankton
62_0006,202,2013-07-30,diaphnosoma,,0,thou/m3,zooplankton
62_0007,203,2013-07-30,diaphnosoma,,0.414787631,thou/m3,zooplankton
62_0006,202,2013-07-30,leptodora,,0,thou/m3,zooplankton
62_0007,203,2013-07-30,leptodora,,0,thou/m3,zooplankton
62_0006,202,2013-07-30,nauplii,,23.99597864,thou/m3,zooplankton
62_0007,203,2013-07-30,nauplii,,10.56325833,thou/m3,zooplankton
62_0006,202,2013-07-30,other,,0,thou/m3,zooplankton
62_0007,203,2013-07-30,other,,0,thou/m3,zooplankton
62_0006,202,2013-07-30,rotifers,,1.142665649,thou/m3,zooplankton
62_0007,203,2013-07-30,rotifers,,0,thou/m3,zooplankton
62_0001,202,2013-07-29,anabaena,cyanophyta (blue-green),1280.265928,no/mL,phytoplankton
62_0011,201,2013-07-29,ankistrodesmus,cyanophyta (blue-green),99.37728532,no/mL,phytoplankton
62_0001,202,2013-07-29,ankistrodesmus,cyanophyta (blue-green),698.3268698,no/mL,phytoplankton
62_0011,201,2013-07-29,cryptomonas,cyanophyta (blue-green),1391.281994,no/mL,phytoplankton
62_0016,201,2013-07-29,cryptomonas,cyanophyta (blue-green),610.700277,no/mL,phytoplankton
62_0001,202,2013-07-29,cryptomonas,cyanophyta (blue-green),116.3878116,no/mL,phytoplankton
62_0001,202,2013-07-29,gloeocapsa,cyanophyta (blue-green),465.5512465,no/mL,phytoplankton
62_0016,201,2013-07-29,haemetococcus,chlorophyta (green),239.4903047,no/mL,phytoplankton
62_0011,201,2013-07-29,mallomonas,chlorophyta (green),49.68864266,no/mL,phytoplankton
62_0001,202,2013-07-29,microcystis,chlorophyta (green),465.5512465,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0011,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0001,202,2013-07-29,NaN,NaN,0,no/mL,phytoplankton
62_0016,201,2013-07-29,oscillatoria,chlorophyta (green),131.7196676,no/mL,phytoplankton
62_0001,202,2013-07-29,oscillatoria,chlorophyta (green),6284.941828,no/mL,phytoplankton
62_0001,202,2013-07-29,phacus,chlorophyta (green),116.3878116,no/mL,phytoplankton
62_0001,202,2013-07-29,radiococcus,chlorophyta (green),581.9390582,no/mL,phytoplankton
62_0011,201,2013-07-29,scenedesmus,chlorophyta (green),74.53296399,no/mL,phytoplankton
62_0016,201,2013-07-29,scenedesmus,chlorophyta (green),47.89806094,no/mL,phytoplankton
62_0001,202,2013-07-29,staurastrum,chlorophyta (green),116.3878116,no/mL,phytoplankton
62_0016,201,2013-07-29,ulothrix,chrysophyta (yellow-green),478.9806094,no/mL,phytoplankton
62_0001,202,2013-07-29,ulothrix,chrysophyta (yellow-green),931.1024931,no/mL,phytoplankton
62_0001,202,2013-07-29,bosmina,,4.21232265,thou/m3,zooplankton
62_0011,201,2013-07-29,bosmina,,42.94594576,thou/m3,zooplankton
62_0016,201,2013-07-29,bosmina,,13.706503,thou/m3,zooplankton
62_0001,202,2013-07-29,calanoid,,14.0410755,thou/m3,zooplankton
62_0011,201,2013-07-29,calanoid,,54.08007985,thou/m3,zooplankton
62_0016,201,2013-07-29,calanoid,,12.58760479,thou/m3,zooplankton
62_0001,202,2013-07-29,ceriodaphnia,,0,thou/m3,zooplankton
62_0011,201,2013-07-29,ceriodaphnia,,19.08708701,thou/m3,zooplankton
62_0016,201,2013-07-29,ceriodaphnia,,0,thou/m3,zooplankton
62_0001,202,2013-07-29,chydorus,,24.57188212,thou/m3,zooplankton
62_0011,201,2013-07-29,chydorus,,0,thou/m3,zooplankton
62_0016,201,2013-07-29,chydorus,,1.118898204,thou/m3,zooplankton
62_0001,202,2013-07-29,cyclopoid,,0,thou/m3,zooplankton
62_0011,201,2013-07-29,cyclopoid,,0,thou/m3,zooplankton
62_0016,201,2013-07-29,cyclopoid,,0,thou/m3,zooplankton
62_0001,202,2013-07-29,daphnia,,0,thou/m3,zooplankton
62_0011,201,2013-07-29,daphnia,,0,thou/m3,zooplankton
62_0016,201,2013-07-29,daphnia,,0,thou/m3,zooplankton
62_0001,202,2013-07-29,diaphnosoma,,52.65403312,thou/m3,zooplankton
62_0011,201,2013-07-29,diaphnosoma,,3.181181168,thou/m3,zooplankton
62_0016,201,2013-07-29,diaphnosoma,,0.559449102,thou/m3,zooplankton
62_0001,202,2013-07-29,leptodora,,0,thou/m3,zooplankton
62_0011,201,2013-07-29,leptodora,,0,thou/m3,zooplankton
62_0016,201,2013-07-29,leptodora,,0,thou/m3,zooplankton
62_0001,202,2013-07-29,nauplii,,42.1232265,thou/m3,zooplankton
62_0011,201,2013-07-29,nauplii,,63.62362335,thou/m3,zooplankton
62_0016,201,2013-07-29,nauplii,,75.80535331,thou/m3,zooplankton
62_0001,202,2013-07-29,other,,0,thou/m3,zooplankton
62_0011,201,2013-07-29,other,,0,thou/m3,zooplankton
62_0016,201,2013-07-29,other,,0,thou/m3,zooplankton
62_0001,202,2013-07-29,rotifers,,0,thou/m3,zooplankton
62_0011,201,2013-07-29,rotifers,,0,thou/m3,zooplankton
62_0016,201,2013-07-29,rotifers,,15.66457485,thou/m3,zooplankton
62_0016,201,2013-07-29,actinastrum,NaN,23.94903047,no/mL,phytoplankton
82_0167,234,2013-07-26,anabaena,cyanophyta (blue-green),265.9403107,no/mL,phytoplankton
82_0167,234,2013-07-26,aphanocapsa,cyanophyta (blue-green),484.3912803,no/mL,phytoplankton
82_0167,234,2013-07-26,cryptomonas,cyanophyta (blue-green),9.49786824,no/mL,phytoplankton
82_0167,234,2013-07-26,gomphosphaeria,cyanophyta (blue-green),37.99147296,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,NaN,NaN,0,no/mL,phytoplankton
82_0167,234,2013-07-26,ulothrix,chrysophyta (yellow-green),9.49786824,no/mL,phytoplankton
82_0167,234,2013-07-26,bosmina,,3.016637314,thou/m3,zooplankton
82_0167,234,2013-07-26,calanoid,,2.742397558,thou/m3,zooplankton
82_0167,234,2013-07-26,ceriodaphnia,,0,thou/m3,zooplankton
82_0167,234,2013-07-26,chydorus,,2.696690932,thou/m3,zooplankton
82_0167,234,2013-07-26,cyclopoid,,2.193918047,thou/m3,zooplankton
82_0167,234,2013-07-26,daphnia,,2.422451177,thou/m3,zooplankton
82_0167,234,2013-07-26,diaphnosoma,,0.594186138,thou/m3,zooplankton
82_0167,234,2013-07-26,leptodora,,0,thou/m3,zooplankton
82_0167,234,2013-07-26,nauplii,,5.439088491,thou/m3,zooplankton
82_0167,234,2013-07-26,other,,0,thou/m3,zooplankton
82_0167,234,2013-07-26,rotifers,,0.319946382,thou/m3,zooplankton
62_0002,207,2013-07-25,anabaena,cyanophyta (blue-green),344.8527752,no/mL,phytoplankton
62_0002,207,2013-07-25,ankistrodesmus,cyanophyta (blue-green),79.58140966,no/mL,phytoplankton
62_0002,207,2013-07-25,ceratium,cyanophyta (blue-green),384.64348,no/mL,phytoplankton
62_0002,207,2013-07-25,coelastrum,cyanophyta (blue-green),13.26356828,no/mL,phytoplankton
02_0003,204,2013-07-25,cosmarium,cyanophyta (blue-green),4.499891227,no/mL,phytoplankton
62_0002,207,2013-07-25,cosmarium,cyanophyta (blue-green),53.05427311,no/mL,phytoplankton
02_0003,204,2013-07-25,cryptomonas,cyanophyta (blue-green),1.499963742,no/mL,phytoplankton
62_0002,207,2013-07-25,cryptomonas,cyanophyta (blue-green),39.79070483,no/mL,phytoplankton
62_0002,207,2013-07-25,dinobryon,cyanophyta (blue-green),13.26356828,no/mL,phytoplankton
02_0003,204,2013-07-25,euglena,cyanophyta (blue-green),11.99970994,no/mL,phytoplankton
02_0003,204,2013-07-25,fragilaria,cyanophyta (blue-green),2.999927485,no/mL,phytoplankton
62_0002,207,2013-07-25,fragilaria,cyanophyta (blue-green),663.1784139,no/mL,phytoplankton
02_0003,204,2013-07-25,haemetococcus,chlorophyta (green),8.999782454,no/mL,phytoplankton
62_0002,207,2013-07-25,haemetococcus,chlorophyta (green),39.79070483,no/mL,phytoplankton
02_0003,204,2013-07-25,microcystis,chlorophyta (green),11.99970994,no/mL,phytoplankton
62_0002,207,2013-07-25,microcystis,chlorophyta (green),159.1628193,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
02_0003,204,2013-07-25,NaN,NaN,0,no/mL,phytoplankton
